head_coach,season,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays
Eric Mangini,2010,0.0847457627118644,0.09354753995073949,3.0246207749097804,118,-0.008801777238875083,0.5870488322717622,0.6244119936017015,164.15509152904372,942,-0.03736316132993933,0.3697478991596639,0.3793681237616912,95.52834953707583,476,-0.009620224602027327,0.034482758620689655,0.00955803124019565,0.2487739948978182,29,0.024924727380494005,0.7048987496828052,0.9146956850952661,0.7048480361829693,0.7527690813717944,-0.009228652636467476,-0.3931383184056291,-0.7690799414923164,-0.2806469339630409,0.2812241350306173,-0.5831681762538367,1565
Steve Spagnuolo,2010,0.10191082802547771,0.11513578087241205,4.059401150804171,157,-0.01322495284693434,0.6192236598890942,0.603434428701766,189.34416493487404,1082,0.015789231187328223,0.3287904599659284,0.3583651783445894,112.59410918032519,587,-0.02957471837866099,0.0,0.0455508106625294,0.7408771795037337,27,-0.0455508106625294,0.759073787492502,0.9246125577244523,0.7549777883527888,0.469843587598626,-0.013467320406825588,-0.5362319219800087,0.37178518294567053,-0.7993513496137238,-1.2499942689677852,-0.789984215103403,1853
Tony Sparano,2010,0.09022556390977443,0.10632139046419227,4.033706530278962,133,-0.01609582655441784,0.6047169811320755,0.6124252806303425,184.76077929329952,1060,-0.007708299498267013,0.3776978417266187,0.3793337034298815,111.8789550150374,556,-0.0016358617032627976,0.038461538461538464,0.076548359240895,0.3320603854377766,26,-0.03808682077935653,0.6946956516424272,0.9234486876647232,0.735595117666619,0.64708835907873,-0.01471220367237196,-0.6291071999730976,-0.1325667756401655,-0.07309848206513835,-1.087824543219894,-0.8507254290317268,1775
Marvin Lewis,2010,0.176,0.19030074291018537,4.703662685553129,125,-0.014300742910185377,0.608534322820037,0.6331411605348365,185.44349047256978,1078,-0.024606837714799434,0.4064625850340136,0.3901832021501206,115.50971704633324,588,0.016279382883893023,0.1111111111111111,0.15708890440585796,1.2543031685231643,36,-0.045977793294746855,0.6328442280199914,0.9255418963521701,0.750855179534965,0.4820305724151742,-0.01496237083367556,-0.5710346724201261,-0.4952776902798256,0.39259694367907755,-1.2592712987400152,-0.86293175992486,1827
Raheem Morris,2010,0.125,0.2001541668321958,4.7519941085246,120,-0.0751541668321958,0.6032719836400818,0.607499342546027,173.82483195732536,978,-0.004227358905945167,0.3866396761133603,0.37970800546152894,95.82430872234121,494,0.0069316706518313675,0.07692307692307693,0.07709076945768455,0.48871336398910675,39,-0.00016769253460761913,0.6112504023401574,0.9160722371095029,0.7194295710715712,0.7370585673595675,-0.015063733783793888,-2.5396962157180867,-0.05785172455887396,0.1496090901520681,-0.26395758676629993,-0.8678775317959609,1631
Chan Gailey,2010,0.21951219512195122,0.2044106117004773,5.273351242968819,123,0.015101583421473913,0.6137295081967213,0.6436183718281233,165.72820330257625,976,-0.029888863631401974,0.3861003861003861,0.3854686024979683,101.52174405844555,518,0.0006317836024177792,0.058823529411764705,0.12435527392303544,0.8994917895893259,34,-0.06553174451127074,0.5981721361298298,0.919364491364498,0.7268614494621882,0.5365049342327727,-0.019110446648490393,0.38015632723204823,-0.6086513103416458,-0.01415247990880151,-1.6841189949058812,-1.065327572794905,1651
Gary Kubiak,2010,0.1623931623931624,0.15871571957744052,3.572504276721092,117,0.003677442815721882,0.6075829383886255,0.6403347973292473,176.63055257344482,1055,-0.032751858940621714,0.351493848857645,0.386973064121651,114.37325843177807,569,-0.03547921526400599,0.022727272727272728,0.035441859957162786,0.5284875618348379,44,-0.012714587229890058,0.665351149009387,0.9259239141636757,0.7402700843151223,0.7674108803072158,-0.02061999341203686,0.010575376378795518,-0.6701027586213678,-0.9528350030156711,-0.5365633249263687,-1.1389824330031364,1785
Mike Singletary,2010,0.12878787878787878,0.1569118245699642,4.341824691357126,132,-0.028123945782085408,0.6035049288061336,0.615916995272991,154.6485792270776,913,-0.012412066466857441,0.3554603854389722,0.38112134075676807,90.74109440604195,467,-0.025660955317795886,0.034482758620689655,0.056807561430920535,0.5468432401089516,29,-0.02232480281023088,0.6755643659060935,0.9144705066088703,0.707594034435543,0.5807415767928302,-0.021356696346993023,-1.0182273880509158,-0.23352862201810318,-0.6976155599612469,-0.7453639864271967,-1.1749281572427155,1541
Tom Cable,2010,0.1510791366906475,0.1409293290642957,4.249914614431017,139,0.010149807626351787,0.5650557620817844,0.6216014263187241,183.43559173641881,1076,-0.05654566423693963,0.36122448979591837,0.39169015425497344,95.4806743359003,490,-0.030465664459055075,0.022727272727272728,0.03310795982257663,0.4784546929506861,44,-0.010380687095303903,0.7022846759121315,0.9260346815464865,0.7168654905900415,0.7846894522424416,-0.02403310285571412,0.21996204479719142,-1.1808139675555327,-0.8225109281618017,-0.48585479628780737,-1.3055172532685475,1749
Rex Ryan,2010,0.11612903225806452,0.15998879673554492,5.935675060761824,155,-0.0438597644774804,0.5274555297757154,0.6009400193475054,223.56009562824033,1293,-0.07348448957178999,0.4269293924466338,0.4018474313889232,123.79698065847124,609,0.0250819610577106,0.021739130434782608,0.02041075240490302,0.2853970025819624,46,0.0013283780298795865,0.677437765590558,0.9368451283654085,0.7510224449205815,0.8697545713445848,-0.02428498096234831,-1.5272949001375842,-1.5443896065486284,0.621414382947626,-0.23145253826813011,-1.3178070658014627,2103
Jim Schwartz,2010,0.1357142857142857,0.1733133625474693,3.8367028585398346,140,-0.03759907683318359,0.6440988106129918,0.6459859893704132,181.12134436849678,1093,-0.0018871787574213927,0.3471337579617834,0.3904691208810885,123.99424270967135,628,-0.043335362919305065,0.12195121951219512,0.14273218261175827,0.7102873465681134,41,-0.02078096309956315,0.7260798998779642,0.9289956727046871,0.7620450708668506,0.680672363011284,-0.024605143613001385,-1.3247561733812436,-0.0076220022470224824,-1.1570505809412388,-0.711821060137583,-1.3334286655075545,1902
Leslie Frazier,2010,0.0784313725490196,0.09724446302723164,1.441017115591038,51,-0.01881309047821203,0.5718085106382979,0.6011603870528176,63.380489843262424,376,-0.02935187641451975,0.3372093023255814,0.380564406944676,34.18129820284724,172,-0.04335510461909464,0.0,0.013246661488665268,0.15912247623748713,13,-0.013246661488665268,0.4836194137016165,0.8156560876206165,0.46565156578623373,0.4889051751322664,-0.026490057713418533,-0.7170130669727964,-0.597125394780819,-1.157563753912096,-0.5481236750840793,-1.425398711036042,612
Jack Del Rio,2010,0.23684210526315788,0.2451637397969359,5.309619877297858,114,-0.008321634533778016,0.5356125356125356,0.6123073585565818,187.27476793016757,1053,-0.07669482294404617,0.36752136752136755,0.35896519518432135,90.54300745046545,468,0.008556172337046197,0.0,0.018765170930703057,0.5552802528855093,41,-0.018765170930703057,0.5594742928820688,0.9215349671087498,0.7089295567891889,0.7316598019104169,-0.02840797465738913,-0.3776052815130614,-1.6132963332032493,0.1918369816127685,-0.6680240469709701,-1.5189790543619242,1676
Brad Childress,2010,0.1780821917808219,0.2004387005346547,2.548690952996016,73,-0.0223565087538328,0.5885093167701864,0.6356785864112262,109.64118611698268,644,-0.047169269641039846,0.35735735735735735,0.3766612717381645,65.58676516929651,333,-0.01930391438080714,0.1,0.12239379893530895,0.5070272156918673,20,-0.022393798935308948,0.5203615166476979,0.8823995256672332,0.6299471925828773,0.41539385668330076,-0.030520908989843862,-0.8316457505827431,-0.9795586508930573,-0.5323683108253435,-0.7468630617015084,-1.6220748223396584,1070
Jason Garrett,2010,0.1746031746031746,0.1924298088775065,3.394909659449741,63,-0.0178266342743319,0.5634328358208955,0.5985745658486414,93.98400900120119,536,-0.0351417300277459,0.2862903225806452,0.3477619463250991,46.54675048162492,248,-0.06147162374445392,0.037037037037037035,0.11307094408217651,0.9993664046749726,27,-0.07603390704513947,0.37757461079547,0.8584300395278216,0.5708890860825816,0.3965026668027371,-0.04635513022363806,-0.6851003450984223,-0.7213990492693743,-1.628491183679708,-1.9122989421639671,-2.394669206061394,874
John Fox,2010,0.16556291390728478,0.16918914004665134,5.588667837589855,151,-0.0036262261393665562,0.5775075987841946,0.6853975089080065,158.01197114037183,987,-0.107889910123812,0.34024896265560167,0.38533563058077613,93.0510291116416,482,-0.04508666792517446,0.0,0.02212844463193666,0.32685747569372425,17,-0.02212844463193666,0.6791723483205964,0.9244103552551968,0.7154126772978763,0.4433175504239385,-0.052225395143975444,-0.22570470895032566,-2.2828689588500723,-1.202574644335888,-0.7410977223485009,-2.6810952728345323,1637
Eric Studesville,2010,0.15151515151515152,0.18676078052243555,0.5589012209228462,33,-0.035245629007284035,0.5670498084291188,0.6960253143447569,42.7157762207442,261,-0.1289755059156381,0.5041322314049587,0.3911413691785429,24.908728676448174,121,0.11299086222641574,0.0,0.21274727677773625,0.5053803817202285,10,-0.21274727677773625,0.5027374172287604,0.7598103412444609,0.3717870450144141,0.1512600502714646,-0.05930115918203489,-1.2486200756828714,-2.735451048340697,2.9065505393256994,-4.882663321353171,-3.02634089468284,425
Mike McCarthy,2011,0.09574468085106383,0.07515493724100027,2.9480749836854376,94,0.020589743610063563,0.6762257169287696,0.5668688754195298,196.71156980177335,1081,0.10935684150923985,0.42521008403361343,0.37479476323754213,113.48584323852839,595,0.050415320796071306,0.013888888888888888,0.0164570323899069,0.6006488120566471,72,-0.0025681435010180102,0.6086376596756785,0.9217750520254805,0.7585092699492465,0.8860194122898822,0.047024226997217485,0.557703114419933,2.3801241934350608,1.2799390093624656,-0.3161120619179402,2.1615616233023203,1842
Andy Reid,2011,0.14018691588785046,0.14166408520750506,3.5946995023596573,107,-0.0014771693196546087,0.6419753086419753,0.5778179841990789,187.75578160169974,1053,0.06415732444289635,0.41894353369763204,0.37509103373208985,107.27149715051172,549,0.04385249996554219,0.0,0.019711022228875663,0.6834534194466817,46,-0.019711022228875663,0.6230112889497176,0.9213492813420509,0.7388332435717067,0.7360451090323663,0.025199229617827296,-0.15618083925399984,1.409959912576423,1.1093426423473352,-0.6885745096623442,1.0966611049193262,1755
Bill Belichick,2011,0.12173913043478261,0.1252184674542585,3.522848991273761,115,-0.0034793370194758783,0.6150914634146342,0.552324049290846,240.5742244726821,1312,0.06276741412378817,0.39389736477115117,0.3753712389306115,141.5473329977613,721,0.018526125840539698,0.028169014084507043,0.0229764848560772,0.5723548888327724,71,0.005192529228429842,0.6607742299539413,0.9341805764282721,0.7871319365878201,0.8880513631537564,0.023097122624788437,-0.22095271731501082,1.3801268207047477,0.4509996025232401,-0.14749632317062275,0.9940936320500056,2219
Jim Schwartz,2011,0.11363636363636363,0.1399170238295221,4.993624938698929,132,-0.02628066019315846,0.6901287553648069,0.6218116081755433,206.37623482891058,1165,0.06831714718926363,0.3866481223922114,0.3846970964330331,138.29928496529377,719,0.0019510259591782875,0.04918032786885246,0.04380157971616159,1.7360587017474247,61,0.0053787481526908695,0.6441893244220129,0.928801238835998,0.7900757156534315,0.6587579043387679,0.01707845267305206,-0.9585954853844944,1.4992465179466803,0.020140388826680414,-0.14345035414478574,0.700426483313821,2077
Mike Smith,2011,0.1484375,0.1560013042185524,4.958000086930979,128,-0.007563804218552406,0.6165090283748925,0.6047737398637284,204.8895027925615,1163,0.011735288511164121,0.41467304625199364,0.37236821322110764,118.74289874533844,627,0.042304833030886,0.021739130434782608,0.008821644129491924,0.3653106042947974,46,0.012917486305290684,0.6316286719099945,0.9290517023210064,0.769237666920374,0.8391508781123327,0.015622053812291193,-0.35308880730707326,0.28477119172779813,1.0691120215183185,0.02034342342295397,0.629364852705736,1964
Mike Tomlin,2011,0.08035714285714286,0.10295285482572224,3.6294752632575342,112,-0.022595711968579374,0.6064690026954178,0.5854707185734609,200.54682700964773,1113,0.020998284121956923,0.44020797227036396,0.380268087784412,115.22862101241857,577,0.059939884485951944,0.0,0.004823263053702631,0.1746150585988962,38,-0.004823263053702631,0.642001487091893,0.9245438250898895,0.7441869909253693,0.8816321053884285,0.014178046787953251,-0.8393841840110469,0.48359250794122166,1.5275240044211928,-0.3651089288901274,0.5589078532369405,1840
John Harbaugh,2011,0.07352941176470588,0.08672853732106572,4.470801329260828,136,-0.01319912555635984,0.5835432409739715,0.5826011217800598,211.71596152288916,1191,0.000942119193911628,0.42174629324546953,0.37245863897339393,118.94674843139298,607,0.0492876542720756,0.022222222222222223,0.01623069091316817,0.4425073713186196,45,0.0059915313090540545,0.6821986172120077,0.930021461817789,0.7572131527561593,0.8047509225790334,0.010716050060338449,-0.5353963865171765,0.05310616456637283,1.2506260329509584,-0.13013644590458573,0.38998769046255016,1979
Sean Payton,2011,0.13131313131313133,0.13707476894334758,3.100353543099241,99,-0.005761637630216254,0.6430205949656751,0.5618307635494991,233.9366050780178,1311,0.08118983141617597,0.3663624511082138,0.3931080074772786,151.02163516899847,767,-0.026745556369064782,0.05263157894736842,0.07247892053371024,0.9234485818933061,76,-0.019847341586341827,0.6212543425921728,0.9357885684566063,0.7968350881036286,0.8492512398611621,0.010686392569857865,-0.29478714031096814,1.7755463380839627,-0.7258090767104078,-0.6915363133572092,0.3885406214692436,2253
Tom Coughlin,2011,0.1118421052631579,0.11008890011277715,4.231063347685244,152,0.0017532051503807433,0.625560538116592,0.6201521028344824,234.5462324202762,1338,0.005408435282109547,0.44133333333333336,0.38354752672349635,146.68614269553987,750,0.05778580660983701,0.08620689655172414,0.11846762732097729,1.312640394871725,58,-0.03226073076925315,0.7391315820693852,0.9380442823429758,0.7942816978854335,0.6977231266731941,0.009389919558551755,-0.05167539683615885,0.1489713555469283,1.4715301156007894,-0.9612413840906158,0.32528220462685803,2298
Ken Whisenhunt,2011,0.14074074074074075,0.14510516515589794,3.454640093122739,135,-0.004364424415157192,0.6492610837438424,0.6115840334078214,181.53602457486977,1015,0.03767705033602098,0.41788321167883213,0.4008686683206398,107.3091611199884,548,0.017014543358192358,0.05714285714285714,0.08148164753194058,0.5692672166118602,35,-0.024338790389083438,0.7324293813600964,0.9184147923524018,0.7380611829051678,0.6596500401422909,0.009154899286543557,-0.2495860694920165,0.8415862273415028,0.4117069741563952,-0.7891217913591805,0.31381493133736016,1733
Ron Rivera,2011,0.11009174311926606,0.14267283286743462,4.786934359145647,109,-0.03258108974816856,0.6100872938894277,0.6144261327027917,180.73653654246763,1031,-0.004338838813363943,0.42054263565891475,0.3606843375701787,99.04128438775692,516,0.05985829808873605,0.0625,0.06087812303184137,0.34959520067871624,48,0.001621876968158631,0.5629043557154982,0.9210497463954341,0.7302233349226467,0.8558221528836009,0.00741421615970491,-1.162419897747921,-0.06024453384602581,1.5254032177469417,-0.22507570187459297,0.22888230422687755,1704
Mike Shanahan,2011,0.12295081967213115,0.10553898883732532,3.6544233673079547,122,0.017411830834805825,0.6349952963311383,0.6471895965802731,177.39035844688183,1063,-0.012194300249134815,0.40407470288624786,0.37489269755780746,113.87841449655468,589,0.029182005328440397,0.07142857142857142,0.07941087884007304,0.2949862344349649,28,-0.007982307411501618,0.6787985501065334,0.9266623769333555,0.7541371242692674,0.7053423729287767,0.005512701018777604,0.4548948537602999,-0.22885447902444955,0.7279924345582947,-0.433745323787264,0.13610224913286043,1802
Raheem Morris,2011,0.2066115702479339,0.24495438395107075,3.975482484964796,121,-0.03834281370313686,0.6877510040160643,0.6680244539292103,166.64540152372984,996,0.019726550086853978,0.3402061855670103,0.3897508806755235,112.2780710360533,582,-0.04954469510851317,0.23333333333333334,0.1030093842249092,1.1046529590414846,30,0.13032394910842415,0.6564665148601796,0.9219249878487044,0.7523232367388163,0.4232360943853519,0.0039578774870748,-1.3488167122933394,0.4562959566573185,-1.3184582348179648,2.5712276250130737,0.06023821322383729,1729
