year,child_id,child_name,child_role,parent_id,parent_name,parent_role,team,relationship_type,parent_aggression,parent_fourth_down,parent_pass_heavy,parent_deep_pass,parent_two_point,parent_seasons,child_aggression,child_fourth_down,child_pass_heavy,child_deep_pass,child_two_point,child_seasons
1996,herm_edwards,Herm Edwards,Assistant Head Coach/Defensive Backs,tony_dungy,Tony Dungy,Head Coach,tam,position_to_hc,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3,-1.6113860022966362e-05,0.0010005044577122008,-0.006950655563509133,0.0041273391202017,0.0017583565455033003,3
2001,hue_jackson,Hue Jackson,Running Backs,marty_schottenheimer,Marty Schottenheimer,Head Coach,was,position_to_hc,-0.0004367875325479,0.0020245615331852,-0.0308279777965406,0.0454250127378136,-0.0183687466046502,1,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2004,hue_jackson,Hue Jackson,Wide Receivers,marvin_lewis,Marvin Lewis,Head Coach,cin,position_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2007,hue_jackson,Hue Jackson,Offensive Coordinator,bobby_petrino,Bobby Petrino,Head Coach,atl,coordinator_to_hc,-0.0128890025348601,-0.0074724023992365,0.0162049772923739,-0.0815490738109306,0.0212604887783527,1,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2008,hue_jackson,Hue Jackson,Quarterbacks,cam_cameron,Cam Cameron,Offensive Coordinator,rav,position_to_coordinator,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2008,hue_jackson,Hue Jackson,Quarterbacks,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2010,hue_jackson,Hue Jackson,Offensive Coordinator,tom_cable,Tom Cable,Head Coach,rai,coordinator_to_hc,-0.004905663365902267,0.009214707370070635,-0.048114057633820595,0.0306661117436697,-0.011389414943528867,3,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2012,hue_jackson,Hue Jackson,Secondary,mike_zimmer,Mike Zimmer,Defensive Coordinator,cin,position_to_coordinator,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2013,hue_jackson,Hue Jackson,Running Backs,jay_gruden,Jay Gruden,Offensive Coordinator,cin,position_to_coordinator,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
2014,hue_jackson,Hue Jackson,Offensive Coordinator,marvin_lewis,Marvin Lewis,Head Coach,cin,coordinator_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,0.016155561575735375,-0.003962615129301839,0.012207695389206075,0.023630773436265726,0.032746392606771424,4
1999,jack_del_rio,Jack Del Rio,Linebackers,marvin_lewis,Marvin Lewis,Defensive Coordinator,rav,position_to_coordinator,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,-0.002741651415875089,0.0016029970754347668,-0.009256015410251178,0.009144786613952833,-0.012458373942636656,9
1999,jack_del_rio,Jack Del Rio,Linebackers,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.002741651415875089,0.0016029970754347668,-0.009256015410251178,0.009144786613952833,-0.012458373942636656,9
2002,jack_del_rio,Jack Del Rio,Defensive Coordinator,john_fox,John Fox,Head Coach,car,coordinator_to_hc,-0.014061207496792209,-0.013442944897526975,-0.02469956385631318,0.003296115655254475,-0.021398436888583273,12,-0.002741651415875089,0.0016029970754347668,-0.009256015410251178,0.009144786613952833,-0.012458373942636656,9
2020,jack_del_rio,Jack Del Rio,Defensive Coordinator,ron_rivera,Ron Rivera,Head Coach,was,coordinator_to_hc,0.012002046015114759,-0.003973893079320865,0.020357608024223157,0.019707555337542784,0.011916913778014099,13,-0.002741651415875089,0.0016029970754347668,-0.009256015410251178,0.009144786613952833,-0.012458373942636656,9
2005,jason_garrett,Jason Garrett,Quarterbacks,scott_linehan,Scott Linehan,Offensive Coordinator,mia,position_to_coordinator,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10
2005,jason_garrett,Jason Garrett,Quarterbacks,nick_saban,Nick Saban,Head Coach,mia,position_to_hc,0.0030656582875382,-0.0252163836234052,0.0192365442361703,-0.0109772310681539,0.0292197036055418,1,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10
2006,jason_garrett,Jason Garrett,Quarterbacks,mike_mularkey,Mike Mularkey,Offensive Coordinator,mia,position_to_coordinator,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10
2007,jason_garrett,Jason Garrett,Offensive Coordinator,wade_phillips,Wade Phillips,Head Coach,dal,coordinator_to_hc,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10
2020,jason_garrett,Jason Garrett,Offensive Coordinator,joe_judge,Joe Judge,Head Coach,nyg,coordinator_to_hc,0.013625624361520951,0.0155982637599831,0.0261030488715107,-0.02227240078045485,0.03507358559504495,2,-0.00780388667202535,-0.025971769004268463,0.020749010418518617,-0.004872054492666941,-0.02112073360968455,10
2011,jay_gruden,Jay Gruden,Offensive Coordinator,marvin_lewis,Marvin Lewis,Head Coach,cin,coordinator_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6
2020,jay_gruden,Jay Gruden,Offensive Coordinator,doug_marrone,Doug Marrone,Head Coach,jax,coordinator_to_hc,0.008672248259083443,-0.004784795065349086,0.028011683774566483,-0.017729240279920858,0.029191344607037296,7,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6
1986,jeff_fisher,Jeff Fisher,Defensive Backs,wade_phillips,Wade Phillips,Defensive Coordinator,phi,position_to_coordinator,-0.0034105205697354197,-0.0104318378228136,0.027156679730877643,-0.015070138631234159,-0.015296785555771481,5,-0.0043169498484684704,-0.0006981287554673201,-0.02763862446033858,0.009462521365554848,0.001606432456377,10
2022,jeff_saturday,Jeff Saturday,Interim Head Coach,frank_reich,Frank Reich,Head Coach,clt,position_to_hc,0.0044064030686503,0.02020872743804655,0.021891331724386134,-0.0254571962167312,0.0009827493288996996,6,-0.0057892565768958,-0.0019050525947356,-0.0228417833339293,-0.0411412221543929,0.0427310317754745,1
2019,jerod_mayo,Jerod Mayo,Inside Linebackers,bill_belichick,Bill Belichick,Head Coach,nwe,position_to_hc,0.004659168034026228,-0.0035172808318392557,0.046579340605060256,-0.017860727998238027,-0.0065646596388779415,18,-0.0012191256682777,0.0143410028780207,0.0119479502065725,-0.0295085141848793,-0.0016569415728251,1
2001,jim_caldwell,Jim Caldwell,Quarterbacks,tony_dungy,Tony Dungy,Head Coach,tam,position_to_hc,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3,0.009223580635125142,-0.018404185003014658,0.06082710063136696,-0.002027990086803614,-0.0035006030010480424,7
2012,jim_caldwell,Jim Caldwell,Quarterbacks/Interim Offensive Coordinator,cam_cameron,Cam Cameron,Offensive Coordinator,rav,position_to_coordinator,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1,0.009223580635125142,-0.018404185003014658,0.06082710063136696,-0.002027990086803614,-0.0035006030010480424,7
2012,jim_caldwell,Jim Caldwell,Quarterbacks/Interim Offensive Coordinator,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.009223580635125142,-0.018404185003014658,0.06082710063136696,-0.002027990086803614,-0.0035006030010480424,7
2013,jim_caldwell,Jim Caldwell,Offensive Coordinator,john_harbaugh,John Harbaugh,Head Coach,rav,coordinator_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.009223580635125142,-0.018404185003014658,0.06082710063136696,-0.002027990086803614,-0.0035006030010480424,7
2019,jim_caldwell,Jim Caldwell,Asst. HC/Quarterbacks,brian_flores,Brian Flores,Head Coach,mia,position_to_hc,0.022409154158553466,0.015617472656051434,0.07116457369829687,0.004050071803364801,-0.0011955015234990998,3,0.009223580635125142,-0.018404185003014658,0.06082710063136696,-0.002027990086803614,-0.0035006030010480424,7
2002,jim_harbaugh,Jim Harbaugh,Quarterbacks,marc_trestman,Marc Trestman,Offensive Coordinator,rai,position_to_coordinator,0.0136775149794407,-0.00751974409150185,0.0492183606602168,-0.0061980716677646,0.0192095150168125,2,0.0045075320242734,-0.01013376712653514,0.00970518835344614,0.027654279859259823,-0.00919557298907704,5
2002,jim_harbaugh,Jim Harbaugh,Quarterbacks,bill_callahan,Bill Callahan,Head Coach,rai,position_to_hc,0.0096221790236413,0.0076000068994129,-0.039271126989383,0.0058570058648801,0.0643028303196555,1,0.0045075320242734,-0.01013376712653514,0.00970518835344614,0.027654279859259823,-0.00919557298907704,5
1993,jim_haslett,Jim Haslett,Linebackers,art_shell,Art Shell,Head Coach,rai,position_to_hc,-0.0105823311683353,-0.0027587183817165,-0.0202666722978588,0.0342027756414915,-0.0535067096352577,1,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
1994,jim_haslett,Jim Haslett,Linebackers,john_fox,John Fox,Defensive Coordinator,rai,position_to_coordinator,-0.014061207496792209,-0.013442944897526975,-0.02469956385631318,0.003296115655254475,-0.021398436888583273,12,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
1997,jim_haslett,Jim Haslett,Defensive Coordinator,bill_cowher,Bill Cowher,Head Coach,pit,coordinator_to_hc,0.0044255642045028,0.0026636913550638,-0.0213594449229981,0.0527471155503541,-0.0163491051644086,1,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2006,jim_haslett,Jim Haslett,Defensive Coordinator,scott_linehan,Scott Linehan,Head Coach,ram,coordinator_to_hc,0.0016234392709459002,-0.012286030131916134,0.0052630217594768665,0.0366136177754279,-0.02309685231920493,3,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2010,jim_haslett,Jim Haslett,Defensive Coordinator,mike_shanahan,Mike Shanahan,Head Coach,was,coordinator_to_hc,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2014,jim_haslett,Jim Haslett,Defensive Coordinator,jay_gruden,Jay Gruden,Head Coach,was,coordinator_to_hc,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2016,jim_haslett,Jim Haslett,Linebackers,marvin_lewis,Marvin Lewis,Head Coach,cin,position_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2020,jim_haslett,Jim Haslett,Inside Linebackers,mike_vrabel,Mike Vrabel,Head Coach,oti,position_to_hc,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6,-0.003551563587815,-0.0100295717986124,-0.0238641736613717,0.0119910339015212,0.0076964572072029,1
2000,jim_schwartz,Jim Schwartz,Linebackers,gregg_williams,Gregg Williams,Defensive Coordinator,oti,position_to_coordinator,0.0572271705296991,0.053288863102595,0.0487156550089518,0.0623434564977322,0.0645607075095176,1,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2000,jim_schwartz,Jim Schwartz,Linebackers,jeff_fisher,Jeff Fisher,Head Coach,oti,position_to_hc,-0.0043169498484684704,-0.0006981287554673201,-0.02763862446033858,0.009462521365554848,0.001606432456377,10,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2001,jim_schwartz,Jim Schwartz,Defensive Coordinator,jeff_fisher,Jeff Fisher,Head Coach,oti,coordinator_to_hc,-0.0043169498484684704,-0.0006981287554673201,-0.02763862446033858,0.009462521365554848,0.001606432456377,10,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2014,jim_schwartz,Jim Schwartz,Defensive Coordinator,doug_marrone,Doug Marrone,Head Coach,buf,coordinator_to_hc,0.008672248259083443,-0.004784795065349086,0.028011683774566483,-0.017729240279920858,0.029191344607037296,7,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2016,jim_schwartz,Jim Schwartz,Defensive Coordinator,doug_pederson,Doug Pederson,Head Coach,phi,coordinator_to_hc,0.043430754918835565,0.03487774484121956,0.04182692546260905,0.0005009191745887003,0.09651743019692499,8,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2023,jim_schwartz,Jim Schwartz,Defensive Coordinator,kevin_stefanski,Kevin Stefanski,Head Coach,cle,coordinator_to_hc,0.02627811798689958,0.04606925132702715,0.0062169360749020795,0.00100521701351396,0.05182106753215522,5,-0.00119111921403766,-0.02620329738067448,0.037362410608330975,-0.003056431990075819,-0.012867158093731141,5
2007,jim_tomsula,Jim Tomsula,Defensive Line,mike_nolan,Mike Nolan,Head Coach,sfo,position_to_hc,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2009,jim_tomsula,Jim Tomsula,Defensive Line,mike_singletary,Mike Singletary,Head Coach,sfo,position_to_hc,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2011,jim_tomsula,Jim Tomsula,Defensive Line,vic_fangio,Vic Fangio,Defensive Coordinator,sfo,position_to_coordinator,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2011,jim_tomsula,Jim Tomsula,Defensive Line,jim_harbaugh,Jim Harbaugh,Head Coach,sfo,position_to_hc,0.0045075320242734,-0.01013376712653514,0.00970518835344614,0.027654279859259823,-0.00919557298907704,5,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2017,jim_tomsula,Jim Tomsula,Defensive Line,jay_gruden,Jay Gruden,Head Coach,was,position_to_hc,-0.00030118663345085037,-0.014449245894846884,0.026429718252392986,-0.023855129975124633,0.0106699110837752,6,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2020,jim_tomsula,Jim Tomsula,Defensive Line,mike_nolan,Mike Nolan,Defensive Coordinator,dal,position_to_coordinator,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2020,jim_tomsula,Jim Tomsula,Defensive Line,mike_mccarthy,Mike McCarthy,Head Coach,dal,position_to_hc,0.01409722695973019,-0.0009851269677942443,0.06201186255384307,-0.0018641847293036492,-0.00277364301782425,18,0.02724888339573225,0.0241743534135811,0.0310809874029251,0.05716764249158621,-0.00342744972516335,2
2001,jim_zorn,Jim Zorn,Quarterbacks,mike_holmgren,Mike Holmgren,Head Coach,sea,position_to_hc,-0.0014719591876643668,-0.02445966501324137,0.000326638941496001,0.0316109946168128,-0.013365805295724668,3,-0.02658062302983785,0.0014162937563563013,0.0006151308502240008,-0.07494934644132425,-0.033404570284607554,2
2010,jim_zorn,Jim Zorn,Quarterbacks,cam_cameron,Cam Cameron,Offensive Coordinator,rav,position_to_coordinator,0.0104214302054585,0.0240335322188255,-0.0050522739344304,0.0327354133561821,-0.010030950818743,1,-0.02658062302983785,0.0014162937563563013,0.0006151308502240008,-0.07494934644132425,-0.033404570284607554,2
